iso3c,country,mms_specific,animal,product,production_system,to_mms_percentage,ef_direct,ef_dir_unit,frac_gas,percentage_leach
TJK,Tajikistan,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Pasture/Range/Paddock,buffaloes,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
TJK,Tajikistan,Pasture/Range/Paddock,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
TJK,Tajikistan,Anaerobic digester,cows,milk,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Anaerobic digester,sheep,meat,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Daily spread,buffaloes,milk,mixed,23,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Dry lot,cows,milk,grassland,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Solid storage,goats,meat,mixed,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Burned for fuel,sheep,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Daily spread,goats,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Pasture/Range/Paddock,chickens,eggs&meat,backyard,50,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Dry lot,sheep,milk,mixed,50,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Solid storage,chickens,eggs,industrial,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Uncovered anaerobic lagoon,chickens,meat,industrial,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Solid storage,goats,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Daily spread,pigs,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Pasture/Range/Paddock,goats,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Pasture/Range/Paddock,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Solid storage,cows,meat,mixed,67,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
TJK,Tajikistan,Uncovered anaerobic lagoon,goats,milk,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,18
TJK,Tajikistan,Composting intensive windrow,cows,meat,feedlot,0,0.1,kg N2O - N kg/N,30,6
TJK,Tajikistan,Daily spread,cows,milk,mixed,23,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Solid storage,buffaloes,meat,mixed,67,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Pasture/Range/Paddock,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Pasture/Range/Paddock,goats,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Liquid/Slurry,cows,milk,mixed,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Composting intensive windrow,goats,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Burned for fuel,sheep,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Daily spread,cows,meat,mixed,23,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Daily spread,cows,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Burned for fuel,cows,meat,mixed,10,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Anaerobic digester,sheep,meat,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Poultry manure with litter,chickens,eggs,industrial,0,0.001,kg N2O - N kg/N,40,6
TJK,Tajikistan,Uncovered anaerobic lagoon,pigs,meat,intermediate,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Uncovered anaerobic lagoon,chickens,eggs,industrial,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,6
TJK,Tajikistan,Burned for fuel,goats,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
TJK,Tajikistan,Burned for fuel,cows,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Composting intensive windrow,goats,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,18
TJK,Tajikistan,Burned for fuel,cows,milk,mixed,10,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Liquid/Slurry,goats,milk,mixed,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Daily spread,goats,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Pasture/Range/Paddock,sheep,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Daily spread,cows,meat,feedlot,0,0.0125,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Composting intensive windrow,buffaloes,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Dry lot,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Dry lot,cows,milk,mixed,0,0.02,kg N2O - N kg/N,20,6
TJK,Tajikistan,Anaerobic digester,goats,meat,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Daily spread,sheep,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Solid storage,sheep,meat,mixed,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Composting intensive windrow,cows,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Dry lot,goats,meat,mixed,50,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Liquid/Slurry,goats,milk,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Dry lot,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Composting intensive windrow,cows,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Pit storage (> 1 month),chickens,eggs,industrial,34,0.001,kg N2O - N kg/N,55,6
TJK,Tajikistan,Liquid/Slurry,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Pasture/Range/Paddock,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
TJK,Tajikistan,Dry lot,cows,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Liquid/Slurry,goats,meat,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Daily spread,sheep,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Liquid/Slurry,cows,meat,mixed,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Solid storage,sheep,milk,mixed,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Uncovered anaerobic lagoon,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Liquid/Slurry,pigs,meat,industrial,30,0,kg N2O - N kg/N,48,18
TJK,Tajikistan,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Anaerobic digester,pigs,meat,intermediate,0,0,kg N2O - N kg/N,0,18
TJK,Tajikistan,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,6
TJK,Tajikistan,Liquid/Slurry,chickens,eggs,industrial,33,0,kg N2O - N kg/N,48,18
TJK,Tajikistan,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Dry lot,sheep,meat,mixed,50,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Anaerobic digester,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Uncovered anaerobic lagoon,pigs,meat,backyard,5,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Uncovered anaerobic lagoon,sheep,meat,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Solid storage,pigs,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Anaerobic digester,sheep,milk,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Dry lot,pigs,meat,industrial,53,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,6
TJK,Tajikistan,Liquid/Slurry,cows,meat,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Burned for fuel,buffaloes,meat,mixed,10,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Composting intensive windrow,sheep,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Dry lot,cows,meat,feedlot,100,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Solid storage,cows,meat,feedlot,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Dry lot,pigs,meat,backyard,15,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,6
TJK,Tajikistan,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,18
TJK,Tajikistan,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
TJK,Tajikistan,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Dry lot,sheep,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,18
TJK,Tajikistan,Uncovered anaerobic lagoon,cows,milk,mixed,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Uncovered anaerobic lagoon,cows,meat,feedlot,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Daily spread,pigs,meat,intermediate,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Solid storage,sheep,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
TJK,Tajikistan,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,18
TJK,Tajikistan,Burned for fuel,buffaloes,milk,mixed,10,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Anaerobic digester,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Anaerobic digester,pigs,meat,industrial,7,0,kg N2O - N kg/N,0,18
TJK,Tajikistan,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Solid storage,chickens,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Dry lot,goats,milk,mixed,50,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Pit storage (> 1 month),chickens,meat,industrial,0,0.001,kg N2O - N kg/N,55,6
TJK,Tajikistan,Anaerobic digester,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,NA,18
TJK,Tajikistan,Dry lot,pigs,meat,intermediate,69,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
TJK,Tajikistan,Dry lot,buffaloes,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
TJK,Tajikistan,Daily spread,buffaloes,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
TJK,Tajikistan,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
TJK,Tajikistan,Pit storage (> 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
TJK,Tajikistan,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Pit storage (< 1 month),pigs,meat,backyard,15,0.002,kg N2O - N kg/N,25,6
THA,Thailand,Burned for fuel,cows,meat,feedlot,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Uncovered anaerobic lagoon,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Liquid/Slurry,goats,meat,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Uncovered anaerobic lagoon,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Uncovered anaerobic lagoon,goats,meat,grassland,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Daily spread,buffaloes,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Uncovered anaerobic lagoon,goats,milk,mixed,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Liquid/Slurry,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Uncovered anaerobic lagoon,cows,meat,grassland,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Composting intensive windrow,goats,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Dry lot,goats,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Solid storage,pigs,meat,intermediate,0,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Liquid/Slurry,sheep,milk,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Solid storage,goats,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
THA,Thailand,Solid storage,cows,milk,mixed,75,0.005,kg N2O - N kg/N,30,6
THA,Thailand,Anaerobic digester,cows,meat,grassland,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Composting intensive windrow,buffaloes,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,sheep,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Solid storage,cows,milk,grassland,0,0.005,kg N2O - N kg/N,30,6
THA,Thailand,Dry lot,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Solid storage,goats,milk,mixed,50,0.005,kg N2O - N kg/N,12,6
THA,Thailand,Daily spread,chickens,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Composting intensive windrow,sheep,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Pasture/Range/Paddock,goats,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Pasture/Range/Paddock,cows,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Anaerobic digester,cows,meat,feedlot,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Liquid/Slurry,pigs,meat,intermediate,15,0,kg N2O - N kg/N,48,18
THA,Thailand,Pasture/Range/Paddock,cows,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Composting intensive windrow,buffaloes,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Pit storage (< 1 month),pigs,meat,intermediate,0,0.002,kg N2O - N kg/N,25,6
THA,Thailand,Uncovered anaerobic lagoon,goats,meat,mixed,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Uncovered anaerobic lagoon,pigs,meat,industrial,50,0,kg N2O - N kg/N,40,18
THA,Thailand,Pasture/Range/Paddock,cows,meat,feedlot,0,0.02,kg N2O - N kg/N,NA,6
THA,Thailand,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,6
THA,Thailand,Pasture/Range/Paddock,buffaloes,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Anaerobic digester,cows,meat,mixed,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Solid storage,pigs,meat,backyard,15,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Liquid/Slurry,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Composting intensive windrow,buffaloes,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,sheep,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Pit storage (< 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
THA,Thailand,Daily spread,chickens,eggs,industrial,20,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Pit storage (> 1 month),pigs,meat,intermediate,0,0.002,kg N2O - N kg/N,25,6
THA,Thailand,Anaerobic digester,cows,milk,grassland,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Liquid/Slurry,cows,meat,feedlot,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Uncovered anaerobic lagoon,sheep,meat,mixed,0,0,kg N2O - N kg/N,35,18
THA,Thailand,Liquid/Slurry,chickens,meat,industrial,0,0,kg N2O - N kg/N,48,18
THA,Thailand,Dry lot,cows,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Solid storage,buffaloes,milk,mixed,75,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Liquid/Slurry,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Pasture/Range/Paddock,buffaloes,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Pasture/Range/Paddock,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Anaerobic digester,cows,milk,mixed,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Anaerobic digester,sheep,meat,grassland,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,buffaloes,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Dry lot,cows,milk,grassland,0,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Solid storage,goats,meat,mixed,50,0.005,kg N2O - N kg/N,12,6
THA,Thailand,Solid storage,chickens,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Burned for fuel,sheep,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,goats,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Dry lot,sheep,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
THA,Thailand,Solid storage,chickens,eggs,industrial,0,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Solid storage,goats,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
THA,Thailand,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Pasture/Range/Paddock,goats,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Liquid/Slurry,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Pasture/Range/Paddock,sheep,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Pasture/Range/Paddock,chickens,eggs,industrial,80,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Solid storage,cows,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,18
THA,Thailand,Composting intensive windrow,cows,meat,feedlot,0,0.1,kg N2O - N kg/N,30,6
THA,Thailand,Daily spread,cows,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Solid storage,buffaloes,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
THA,Thailand,Pasture/Range/Paddock,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,20,6
THA,Thailand,Pasture/Range/Paddock,goats,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
THA,Thailand,Liquid/Slurry,cows,milk,mixed,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Composting intensive windrow,goats,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Burned for fuel,sheep,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,cows,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Daily spread,cows,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Burned for fuel,cows,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Anaerobic digester,sheep,meat,mixed,0,0,kg N2O - N kg/N,NA,18
THA,Thailand,Poultry manure with litter,chickens,eggs,industrial,0,0.001,kg N2O - N kg/N,40,6
THA,Thailand,Uncovered anaerobic lagoon,pigs,meat,intermediate,50,0,kg N2O - N kg/N,40,18
THA,Thailand,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
THA,Thailand,Uncovered anaerobic lagoon,chickens,eggs,industrial,0,0,kg N2O - N kg/N,40,18
THA,Thailand,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,6
THA,Thailand,Composting intensive windrow,goats,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Burned for fuel,goats,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
THA,Thailand,Composting intensive windrow,goats,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
THA,Thailand,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,18
THA,Thailand,Daily spread,sheep,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
THA,Thailand,Burned for fuel,cows,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Burned for fuel,goats,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
THA,Thailand,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
