wf_type,fips_code,country,split_rest_names,m3_per_ton
blue,AG48,AG,vege,43.285714285714285
blue,AG48,AG,whea,24
blue,AG49,AG,bana,226
blue,AG49,AG,temf,1442
blue,AG50,AG,bana,281
blue,AG50,AG,temf,1845
blue,AG51,AG,bana,160
blue,AG51,AG,ocer,931
blue,AG51,AG,ooil,1821
blue,AG51,AG,pota,205
blue,AG51,AG,rape,1668
blue,AG51,AG,spis,1709
blue,AG51,AG,temf,843.1111111111111
blue,AG51,AG,tnut,2646
blue,AG51,AG,trof,817.5
blue,AG51,AG,vege,129.78571428571428
blue,AG51,AG,whea,256
blue,AG52,AG,bana,94
blue,AG52,AG,ocer,321
blue,AG52,AG,ooil,825
blue,AG52,AG,pota,185
blue,AG52,AG,rape,1265
blue,AG52,AG,spis,748
blue,AG52,AG,temf,381.44444444444446
blue,AG52,AG,tnut,1038
blue,AG52,AG,trof,605.4
blue,AG52,AG,vege,23.416666666666668
blue,AG52,AG,whea,20
blue,AG53,AG,bana,277
blue,AG53,AG,temf,1753
blue,AG54,AG,bana,300
blue,AG54,AG,temf,1840
blue,AG55,AG,bana,144
blue,AG55,AG,ocer,2198
blue,AG55,AG,ooil,1671
blue,AG55,AG,pota,203
blue,AG55,AG,rape,1515
blue,AG55,AG,spis,1401
blue,AG55,AG,temf,731.6666666666666
blue,AG55,AG,tnut,2168
blue,AG55,AG,trof,795.4
blue,AG55,AG,vege,94.84615384615384
blue,AG55,AG,whea,204
blue,AG56,AG,bana,111
blue,AG56,AG,ocer,33
blue,AG56,AG,ooil,0
blue,AG56,AG,rape,1516
blue,AG56,AG,spis,0
blue,AG56,AG,temf,113.77777777777777
blue,AG56,AG,tnut,0
blue,AG56,AG,trof,116.5
blue,AG56,AG,vege,9.5
blue,AG56,AG,whea,4
blue,AG999,AG,bana,139
blue,AG999,AG,ocer,576.5
blue,AG999,AG,ooil,901
blue,AG999,AG,pota,204
blue,AG999,AG,rape,1609
blue,AG999,AG,spis,1233
blue,AG999,AG,temf,612.1111111111111
blue,AG999,AG,tnut,1792
blue,AG999,AG,trof,914
blue,AG999,AG,vege,92.53333333333333
blue,AG999,AG,whea,65
blue,AJ-9,AJ,barl,457
blue,AJ-9,AJ,cott,4092
blue,AJ-9,AJ,maiz,888
blue,AJ-9,AJ,ocer,795
blue,AJ-9,AJ,ooil,1247
blue,AJ-9,AJ,pota,330
blue,AJ-9,AJ,rice,1378
blue,AJ-9,AJ,sorg,25684
blue,AJ-9,AJ,sugb,79
blue,AJ-9,AJ,temf,365.3076923076923
blue,AJ-9,AJ,tnut,1912.8333333333333
blue,AJ-9,AJ,trof,362
blue,AJ-9,AJ,vege,469
blue,AJ-9,AJ,whea,152
blue,AJ35,AJ,barl,419
blue,AJ35,AJ,cott,4799
blue,AJ35,AJ,maiz,1252
blue,AJ35,AJ,ocer,837
blue,AJ35,AJ,ooil,2035
blue,AJ35,AJ,pota,403
blue,AJ35,AJ,rice,1724
blue,AJ35,AJ,sorg,37089
blue,AJ35,AJ,sugb,114
blue,AJ35,AJ,temf,520
blue,AJ35,AJ,tnut,2703.1666666666665
blue,AJ35,AJ,trof,468.8
blue,AJ35,AJ,vege,625.5
blue,AJ35,AJ,whea,163
blue,AJ999,AJ,barl,447
blue,AJ999,AJ,cott,4093
blue,AJ999,AJ,maiz,898
blue,AJ999,AJ,ocer,789
blue,AJ999,AJ,ooil,1283.5
blue,AJ999,AJ,pota,332
blue,AJ999,AJ,rice,1392
blue,AJ999,AJ,sorg,26111
blue,AJ999,AJ,sugb,81
blue,AJ999,AJ,temf,381.84615384615387
blue,AJ999,AJ,tnut,1961.8333333333333
blue,AJ999,AJ,trof,394.4
blue,AJ999,AJ,vege,472.9
blue,AJ999,AJ,whea,151
blue,AL01,AL,bean,192
blue,AL01,AL,maiz,701
blue,AL01,AL,ocer,326
blue,AL01,AL,ooil,304
blue,AL01,AL,othr,2734
blue,AL01,AL,pota,74
blue,AL01,AL,spis,3453
blue,AL01,AL,sunf,175
blue,AL01,AL,temf,425.6666666666667
blue,AL01,AL,tnut,2402
blue,AL01,AL,trof,76
blue,AL01,AL,vege,153.83333333333334
blue,AL01,AL,whea,11
blue,AL02,AL,bean,67
blue,AL02,AL,maiz,393
blue,AL02,AL,ocer,129
blue,AL02,AL,ooil,80
blue,AL02,AL,othr,1620
blue,AL02,AL,pota,44
blue,AL02,AL,spis,2084
blue,AL02,AL,sugb,0
blue,AL02,AL,temf,195.55555555555554
blue,AL02,AL,tnut,1401.5
blue,AL02,AL,trof,19
blue,AL02,AL,vege,68.5
blue,AL02,AL,whea,2
blue,AL03,AL,bean,288
blue,AL03,AL,cott,821
blue,AL03,AL,maiz,659
blue,AL03,AL,ocer,412
blue,AL03,AL,ooil,388
blue,AL03,AL,othr,2854
blue,AL03,AL,pota,94
blue,AL03,AL,spis,3527
blue,AL03,AL,sunf,318
blue,AL03,AL,temf,446.77777777777777
blue,AL03,AL,tnut,2266
blue,AL03,AL,trof,78
blue,AL03,AL,vege,148.08333333333334
blue,AL03,AL,whea,24
blue,AL04,AL,bean,181
blue,AL04,AL,cott,658
blue,AL04,AL,maiz,644
blue,AL04,AL,ocer,315
blue,AL04,AL,ooil,292
blue,AL04,AL,othr,2740
blue,AL04,AL,pota,84
blue,AL04,AL,spis,3385
blue,AL04,AL,sunf,248
blue,AL04,AL,temf,405.6666666666667
blue,AL04,AL,tnut,2146.5
blue,AL04,AL,trof,69
blue,AL04,AL,vege,138.66666666666666
blue,AL04,AL,whea,11
blue,AL05,AL,bean,400
blue,AL05,AL,cott,1097
blue,AL05,AL,maiz,786
blue,AL05,AL,ocer,439
blue,AL05,AL,ooil,480
blue,AL05,AL,othr,2892
blue,AL05,AL,pota,120
blue,AL05,AL,spis,3406
blue,AL05,AL,sunf,576
blue,AL05,AL,temf,498.55555555555554
blue,AL05,AL,tnut,2421.5
blue,AL05,AL,trof,77
blue,AL05,AL,vege,145.33333333333334
blue,AL05,AL,whea,37
blue,AL06,AL,bean,91
blue,AL06,AL,cott,370
blue,AL06,AL,maiz,679
blue,AL06,AL,ocer,112
blue,AL06,AL,ooil,138
blue,AL06,AL,othr,1582
blue,AL06,AL,pota,47
blue,AL06,AL,spis,2282
blue,AL06,AL,sugb,2
blue,AL06,AL,temf,284
blue,AL06,AL,tnut,2152.5
blue,AL06,AL,trof,31
blue,AL06,AL,vege,128.58333333333334
blue,AL06,AL,whea,3
blue,AL07,AL,bean,30
blue,AL07,AL,maiz,527
blue,AL07,AL,ocer,161
blue,AL07,AL,ooil,169
blue,AL07,AL,othr,2241
blue,AL07,AL,pota,44
blue,AL07,AL,spis,2915
blue,AL07,AL,sugb,1
blue,AL07,AL,temf,296.3333333333333
blue,AL07,AL,tnut,1674
blue,AL07,AL,trof,52
blue,AL07,AL,vege,115.25
blue,AL07,AL,whea,1
blue,AL08,AL,bean,82
blue,AL08,AL,cott,609
blue,AL08,AL,maiz,409
blue,AL08,AL,ocer,110
blue,AL08,AL,ooil,129
blue,AL08,AL,othr,1746
blue,AL08,AL,pota,42
blue,AL08,AL,spis,2363
blue,AL08,AL,sugb,5
blue,AL08,AL,temf,185.22222222222223
blue,AL08,AL,tnut,1521.5
blue,AL08,AL,trof,32
blue,AL08,AL,vege,107
blue,AL08,AL,whea,1
blue,AL09,AL,bean,95
blue,AL09,AL,maiz,574
blue,AL09,AL,ocer,161
blue,AL09,AL,ooil,124
blue,AL09,AL,othr,1976
blue,AL09,AL,pota,46
blue,AL09,AL,spis,2689
blue,AL09,AL,sugb,8
blue,AL09,AL,temf,268
blue,AL09,AL,tnut,1809.5
blue,AL09,AL,trof,46
blue,AL09,AL,vege,117.66666666666667
blue,AL09,AL,whea,6
blue,AL10,AL,bean,251
blue,AL10,AL,cott,488
blue,AL10,AL,maiz,579
blue,AL10,AL,ocer,334
blue,AL10,AL,ooil,300
blue,AL10,AL,othr,2510
blue,AL10,AL,pota,85
blue,AL10,AL,spis,3096
blue,AL10,AL,temf,393.6666666666667
blue,AL10,AL,tnut,1972
blue,AL10,AL,trof,66
blue,AL10,AL,vege,127.75
blue,AL10,AL,whea,14
blue,AL11,AL,bean,16
blue,AL11,AL,maiz,388
blue,AL11,AL,ocer,66
blue,AL11,AL,ooil,41
blue,AL11,AL,othr,794
blue,AL11,AL,pota,19
blue,AL11,AL,spis,1188
blue,AL11,AL,sugb,1
blue,AL11,AL,temf,159.44444444444446
blue,AL11,AL,tnut,1079.5
blue,AL11,AL,trof,19
blue,AL11,AL,vege,63.75
blue,AL11,AL,whea,0
blue,AL12,AL,bean,313
blue,AL12,AL,maiz,590
blue,AL12,AL,ocer,363
blue,AL12,AL,ooil,358
blue,AL12,AL,othr,2601
blue,AL12,AL,pota,93
blue,AL12,AL,spis,3195
blue,AL12,AL,temf,424.55555555555554
blue,AL12,AL,tnut,2012.5
blue,AL12,AL,trof,66
blue,AL12,AL,vege,128.66666666666666
blue,AL12,AL,whea,20
blue,AL13,AL,bean,37
blue,AL13,AL,maiz,529
blue,AL13,AL,ocer,150
blue,AL13,AL,ooil,117
blue,AL13,AL,othr,1943
blue,AL13,AL,pota,45
blue,AL13,AL,spis,2505
blue,AL13,AL,sunf,14
blue,AL13,AL,temf,252.33333333333334
blue,AL13,AL,tnut,1687.5
blue,AL13,AL,trof,46
blue,AL13,AL,vege,107.75
blue,AL13,AL,whea,2
blue,AL14,AL,bean,437
blue,AL14,AL,cott,1064
blue,AL14,AL,maiz,738
blue,AL14,AL,ocer,445
blue,AL14,AL,ooil,511
blue,AL14,AL,othr,3226
blue,AL14,AL,pota,116
blue,AL14,AL,spis,3908
blue,AL14,AL,sunf,531
blue,AL14,AL,temf,534.2222222222222
blue,AL14,AL,tnut,2538
blue,AL14,AL,trof,85
blue,AL14,AL,vege,161.41666666666666
blue,AL14,AL,whea,34
blue,AL15,AL,bean,49
blue,AL15,AL,maiz,513
blue,AL15,AL,ocer,149
blue,AL15,AL,ooil,114
blue,AL15,AL,othr,1699
blue,AL15,AL,pota,41
blue,AL15,AL,spis,2227
blue,AL15,AL,temf,257.55555555555554
blue,AL15,AL,tnut,1662
blue,AL15,AL,trof,44
blue,AL15,AL,vege,105
blue,AL15,AL,whea,2
blue,AL16,AL,bean,17
blue,AL16,AL,maiz,483
blue,AL16,AL,ocer,202
blue,AL16,AL,ooil,146
blue,AL16,AL,othr,1990
blue,AL16,AL,pota,20
blue,AL16,AL,spis,2613
blue,AL16,AL,temf,278.1111111111111
blue,AL16,AL,tnut,1585
blue,AL16,AL,trof,50
blue,AL16,AL,vege,109.75
blue,AL16,AL,whea,1
blue,AL17,AL,bean,42
blue,AL17,AL,cott,177
blue,AL17,AL,maiz,632
blue,AL17,AL,ocer,111
blue,AL17,AL,ooil,126
blue,AL17,AL,othr,1525
blue,AL17,AL,pota,25
blue,AL17,AL,spis,2117
blue,AL17,AL,sugb,2
blue,AL17,AL,temf,265.6666666666667
blue,AL17,AL,tnut,2035
blue,AL17,AL,trof,45
blue,AL17,AL,vege,121.41666666666667
blue,AL17,AL,whea,1
blue,AL18,AL,bean,69
blue,AL18,AL,maiz,557
blue,AL18,AL,ocer,169
blue,AL18,AL,ooil,154
blue,AL18,AL,othr,1974
blue,AL18,AL,pota,60
blue,AL18,AL,spis,2613
blue,AL18,AL,temf,293.8888888888889
blue,AL18,AL,tnut,1784
blue,AL18,AL,trof,50
blue,AL18,AL,vege,116.91666666666667
blue,AL18,AL,whea,5
blue,AL19,AL,bean,14
blue,AL19,AL,maiz,412
blue,AL19,AL,ocer,142
blue,AL19,AL,ooil,51
blue,AL19,AL,othr,1354
blue,AL19,AL,pota,23
blue,AL19,AL,spis,1841
blue,AL19,AL,temf,185.11111111111111
blue,AL19,AL,tnut,1296
blue,AL19,AL,trof,30
blue,AL19,AL,vege,83.75
blue,AL19,AL,whea,1
blue,AL20,AL,bean,180
blue,AL20,AL,cott,558
blue,AL20,AL,maiz,796
blue,AL20,AL,ocer,267
blue,AL20,AL,ooil,243
blue,AL20,AL,othr,2619
blue,AL20,AL,pota,56
blue,AL20,AL,spis,3480
blue,AL20,AL,temf,384.1111111111111
blue,AL20,AL,tnut,2571
blue,AL20,AL,trof,78
blue,AL20,AL,vege,164.58333333333334
blue,AL20,AL,whea,12
blue,AL21,AL,bean,142
blue,AL21,AL,maiz,543
blue,AL21,AL,ocer,306
blue,AL21,AL,ooil,166
blue,AL21,AL,othr,2201
blue,AL21,AL,pota,63
blue,AL21,AL,spis,2837
blue,AL21,AL,temf,306.8888888888889
blue,AL21,AL,tnut,1821.5
blue,AL21,AL,trof,57
blue,AL21,AL,vege,120.83333333333333
blue,AL21,AL,whea,11
blue,AL22,AL,bean,32
blue,AL22,AL,maiz,578
blue,AL22,AL,ocer,89
blue,AL22,AL,ooil,121
blue,AL22,AL,othr,1319
blue,AL22,AL,pota,40
blue,AL22,AL,spis,1948
blue,AL22,AL,sugb,2
blue,AL22,AL,sunf,67
blue,AL22,AL,temf,264.22222222222223
blue,AL22,AL,tnut,1759.5
blue,AL22,AL,trof,41
blue,AL22,AL,vege,113.75
blue,AL22,AL,whea,1
blue,AL23,AL,bean,35
blue,AL23,AL,maiz,682
blue,AL23,AL,ocer,105
blue,AL23,AL,ooil,97
blue,AL23,AL,othr,1307
blue,AL23,AL,pota,26
blue,AL23,AL,spis,1940
blue,AL23,AL,sunf,17
blue,AL23,AL,temf,238.33333333333334
blue,AL23,AL,tnut,2223
blue,AL23,AL,trof,36
blue,AL23,AL,vege,127.08333333333333
blue,AL23,AL,whea,1
blue,AL26,AL,bean,20
blue,AL26,AL,maiz,368
blue,AL26,AL,ocer,101
blue,AL26,AL,ooil,26
blue,AL26,AL,othr,1007
blue,AL26,AL,pota,16
blue,AL26,AL,spis,1455
blue,AL26,AL,sugb,2
blue,AL26,AL,temf,140.55555555555554
blue,AL26,AL,tnut,1140
blue,AL26,AL,trof,23
blue,AL26,AL,vege,75.83333333333333
blue,AL26,AL,whea,1
blue,AL28,AL,bean,166
blue,AL28,AL,cott,429
blue,AL28,AL,maiz,599
blue,AL28,AL,ocer,294
blue,AL28,AL,ooil,255
blue,AL28,AL,othr,2468
blue,AL28,AL,pota,69
blue,AL28,AL,spis,3185
blue,AL28,AL,sunf,379
blue,AL28,AL,temf,359.44444444444446
blue,AL28,AL,tnut,1965.5
blue,AL28,AL,trof,67
blue,AL28,AL,vege,134.33333333333334
blue,AL28,AL,whea,11
blue,AL29,AL,bean,45
blue,AL29,AL,maiz,469
blue,AL29,AL,ocer,113
blue,AL29,AL,ooil,79
blue,AL29,AL,othr,1376
blue,AL29,AL,pota,47
blue,AL29,AL,spis,1851
blue,AL29,AL,temf,210.11111111111111
blue,AL29,AL,tnut,1519
blue,AL29,AL,trof,34
blue,AL29,AL,vege,93.5
blue,AL29,AL,whea,2
blue,AL30,AL,bean,155
blue,AL30,AL,cott,451
blue,AL30,AL,maiz,790
blue,AL30,AL,ocer,242
blue,AL30,AL,ooil,224
blue,AL30,AL,othr,2518
blue,AL30,AL,pota,57
blue,AL30,AL,spis,3389
blue,AL30,AL,temf,367.1111111111111
blue,AL30,AL,tnut,2480.5
blue,AL30,AL,trof,75
blue,AL30,AL,vege,162.16666666666666
blue,AL30,AL,whea,6
blue,AL31,AL,bean,153
blue,AL31,AL,maiz,574
blue,AL31,AL,ocer,181
blue,AL31,AL,ooil,137
blue,AL31,AL,othr,2092
blue,AL31,AL,pota,67
blue,AL31,AL,spis,2811
blue,AL31,AL,sugb,12
blue,AL31,AL,temf,284.44444444444446
blue,AL31,AL,tnut,1842
blue,AL31,AL,trof,48
blue,AL31,AL,vege,118.75
blue,AL31,AL,whea,12
blue,AL32,AL,bean,185
blue,AL32,AL,maiz,662
blue,AL32,AL,ocer,371
blue,AL32,AL,ooil,250
blue,AL32,AL,othr,2792
blue,AL32,AL,pota,72
blue,AL32,AL,spis,3488
blue,AL32,AL,sugb,2
blue,AL32,AL,sunf,145
blue,AL32,AL,temf,376.8888888888889
blue,AL32,AL,tnut,2301
blue,AL32,AL,trof,78
blue,AL32,AL,vege,155.5
blue,AL32,AL,whea,12
blue,AL33,AL,bean,242
blue,AL33,AL,cott,762
blue,AL33,AL,maiz,664
blue,AL33,AL,ocer,299
blue,AL33,AL,ooil,284
blue,AL33,AL,othr,2362
blue,AL33,AL,pota,83
blue,AL33,AL,spis,2981
blue,AL33,AL,sunf,286
blue,AL33,AL,temf,373
blue,AL33,AL,tnut,1990
blue,AL33,AL,trof,66
blue,AL33,AL,vege,127.66666666666667
blue,AL33,AL,whea,19
blue,AL34,AL,bean,297
blue,AL34,AL,cott,1148
blue,AL34,AL,maiz,630
blue,AL34,AL,ocer,348
blue,AL34,AL,ooil,325
blue,AL34,AL,othr,2615
blue,AL34,AL,pota,97
blue,AL34,AL,spis,3280
blue,AL34,AL,sunf,353
blue,AL34,AL,temf,413.44444444444446
blue,AL34,AL,tnut,2097
blue,AL34,AL,trof,70
blue,AL34,AL,vege,135.58333333333334
blue,AL34,AL,whea,22
blue,AL35,AL,bean,32
blue,AL35,AL,maiz,450
blue,AL35,AL,ocer,106
blue,AL35,AL,ooil,36
blue,AL35,AL,othr,971
blue,AL35,AL,pota,29
blue,AL35,AL,spis,1334
blue,AL35,AL,sugb,3
blue,AL35,AL,sunf,25
blue,AL35,AL,temf,131.11111111111111
blue,AL35,AL,tnut,1198
blue,AL35,AL,trof,24
blue,AL35,AL,vege,71.08333333333333
blue,AL35,AL,whea,2
blue,AL36,AL,bean,157
blue,AL36,AL,maiz,726
blue,AL36,AL,ocer,246
blue,AL36,AL,ooil,287
blue,AL36,AL,othr,2308
blue,AL36,AL,pota,74
blue,AL36,AL,spis,3066
blue,AL36,AL,sunf,199
blue,AL36,AL,temf,413.1111111111111
blue,AL36,AL,tnut,2451.5
blue,AL36,AL,trof,72
blue,AL36,AL,vege,151.08333333333334
blue,AL36,AL,whea,8
blue,AL37,AL,bean,194
blue,AL37,AL,cott,563
blue,AL37,AL,maiz,624
blue,AL37,AL,ocer,300
blue,AL37,AL,ooil,248
blue,AL37,AL,othr,2525
blue,AL37,AL,pota,88
blue,AL37,AL,spis,3281
blue,AL37,AL,sunf,231
blue,AL37,AL,temf,366
blue,AL37,AL,tnut,2055.5
blue,AL37,AL,trof,70
blue,AL37,AL,vege,137.16666666666666
blue,AL37,AL,whea,13
blue,AL38,AL,bean,220
blue,AL38,AL,maiz,713
blue,AL38,AL,ocer,364
blue,AL38,AL,ooil,332
blue,AL38,AL,othr,2869
blue,AL38,AL,pota,77
blue,AL38,AL,spis,3611
blue,AL38,AL,sunf,261
blue,AL38,AL,temf,445
blue,AL38,AL,tnut,2453
blue,AL38,AL,trof,79
blue,AL38,AL,vege,158.33333333333334
blue,AL38,AL,whea,13
blue,AL999,AL,bean,198
blue,AL999,AL,cott,554
blue,AL999,AL,maiz,618
blue,AL999,AL,ocer,251
blue,AL999,AL,ooil,173
blue,AL999,AL,othr,2233
blue,AL999,AL,pota,62
blue,AL999,AL,spis,2885
blue,AL999,AL,sugb,7
blue,AL999,AL,sunf,334
blue,AL999,AL,temf,310.6666666666667
blue,AL999,AL,tnut,2000.5
blue,AL999,AL,trof,195.8
blue,AL999,AL,vege,115.66666666666667
blue,AL999,AL,whea,14
blue,AM-9,AM,barl,199
blue,AM-9,AM,maiz,834
blue,AM-9,AM,ocer,454
blue,AM-9,AM,pota,282
blue,AM-9,AM,temf,314.22222222222223
blue,AM-9,AM,tnut,4103
blue,AM-9,AM,trof,128
blue,AM-9,AM,vege,231
blue,AM-9,AM,whea,93
blue,AM01,AM,barl,370
blue,AM01,AM,maiz,0
blue,AM01,AM,ocer,220
blue,AM01,AM,pota,247
blue,AM01,AM,temf,709.9
blue,AM01,AM,tnut,3801
blue,AM01,AM,trof,574
blue,AM01,AM,vege,127.88888888888889
blue,AM01,AM,whea,35
blue,AM02,AM,barl,728
blue,AM02,AM,maiz,0
blue,AM02,AM,ocer,422
blue,AM02,AM,pota,325
blue,AM02,AM,temf,1006.3
blue,AM02,AM,tnut,5564
blue,AM02,AM,trof,775
blue,AM02,AM,vege,185.22222222222223
blue,AM02,AM,whea,112
blue,AM03,AM,barl,836
blue,AM03,AM,maiz,0
blue,AM03,AM,ocer,426.5
blue,AM03,AM,pota,288
blue,AM03,AM,temf,874.5
blue,AM03,AM,tnut,4741
blue,AM03,AM,trof,687.5
blue,AM03,AM,vege,165.33333333333334
blue,AM03,AM,whea,145
blue,AM04,AM,barl,161
blue,AM04,AM,maiz,0
blue,AM04,AM,ocer,116.5
blue,AM04,AM,pota,215
blue,AM04,AM,temf,525.4
blue,AM04,AM,tnut,2781
blue,AM04,AM,trof,442
blue,AM04,AM,vege,100.44444444444444
blue,AM04,AM,whea,0
blue,AM05,AM,barl,311
blue,AM05,AM,maiz,0
blue,AM05,AM,ocer,205
blue,AM05,AM,pota,251
blue,AM05,AM,temf,711.7
blue,AM05,AM,tnut,3823
blue,AM05,AM,trof,575.5
blue,AM05,AM,vege,131.88888888888889
blue,AM05,AM,whea,19
blue,AM06,AM,barl,157
blue,AM06,AM,maiz,0
blue,AM06,AM,ocer,104.5
blue,AM06,AM,pota,178
blue,AM06,AM,temf,429.9
blue,AM06,AM,tnut,2084
blue,AM06,AM,trof,388
blue,AM06,AM,vege,86.33333333333333
blue,AM06,AM,whea,2
blue,AM07,AM,barl,133
blue,AM07,AM,maiz,0
blue,AM07,AM,ocer,110.5
blue,AM07,AM,pota,194
blue,AM07,AM,temf,496
blue,AM07,AM,tnut,2620
blue,AM07,AM,trof,433.5
blue,AM07,AM,vege,94.66666666666667
blue,AM07,AM,whea,2
blue,AM08,AM,barl,162
blue,AM08,AM,maiz,6
blue,AM08,AM,ocer,100.5
blue,AM08,AM,pota,260
blue,AM08,AM,temf,685.9
blue,AM08,AM,tnut,3883
blue,AM08,AM,trof,578.5
blue,AM08,AM,vege,127
blue,AM08,AM,whea,4
blue,AM09,AM,barl,244
blue,AM09,AM,maiz,18
blue,AM09,AM,ocer,164
blue,AM09,AM,pota,216
blue,AM09,AM,temf,573.2
blue,AM09,AM,tnut,3308
blue,AM09,AM,trof,484.5
blue,AM09,AM,vege,110.77777777777777
blue,AM09,AM,whea,34
blue,AM10,AM,barl,350
blue,AM10,AM,maiz,4
blue,AM10,AM,ocer,200.5
blue,AM10,AM,pota,278
blue,AM10,AM,temf,782.9
blue,AM10,AM,tnut,4289
blue,AM10,AM,trof,625.5
blue,AM10,AM,vege,147.77777777777777
blue,AM10,AM,whea,10
blue,AM11,AM,barl,712
blue,AM11,AM,ocer,418.5
blue,AM11,AM,pota,276
blue,AM11,AM,temf,813.9
blue,AM11,AM,tnut,4360
blue,AM11,AM,trof,646.5
blue,AM11,AM,vege,157
blue,AM11,AM,whea,92
blue,AM98,AM,barl,400
blue,AM98,AM,maiz,0
blue,AM98,AM,ocer,376
blue,AM98,AM,pota,222
blue,AM98,AM,temf,619.7777777777778
blue,AM98,AM,tnut,3018
blue,AM98,AM,trof,43
blue,AM98,AM,vege,117.875
blue,AM98,AM,whea,1
blue,AM999,AM,barl,343
blue,AM999,AM,maiz,1
blue,AM999,AM,ocer,208
blue,AM999,AM,pota,252
blue,AM999,AM,temf,767.1
blue,AM999,AM,tnut,3773
blue,AM999,AM,trof,573
blue,AM999,AM,vege,133.44444444444446
blue,AM999,AM,whea,35
blue,AO01,AO,bana,259
blue,AO01,AO,ofib,1029.5
blue,AO01,AO,ooil,5133
blue,AO01,AO,sesa,2548
blue,AO01,AO,sugc,110
blue,AO01,AO,swpo,187
blue,AO01,AO,tnut,3089
blue,AO01,AO,trof,197.5
blue,AO01,AO,vege,434
blue,AO04,AO,bana,269
blue,AO04,AO,ofib,440.5
blue,AO04,AO,ooil,5041
blue,AO04,AO,sesa,1163
blue,AO04,AO,sugc,185
blue,AO04,AO,swpo,94
blue,AO04,AO,tnut,2833
blue,AO04,AO,trof,215.5
blue,AO04,AO,vege,264
blue,AO05,AO,bana,379
blue,AO05,AO,ofib,804.5
blue,AO05,AO,ooil,8415
blue,AO05,AO,sesa,2389
blue,AO05,AO,sugc,40
blue,AO05,AO,swpo,175
blue,AO05,AO,tnut,4716
blue,AO05,AO,trof,269
blue,AO05,AO,vege,358.3333333333333
blue,AO06,AO,bana,261
blue,AO06,AO,ofib,702
blue,AO06,AO,ooil,5075
blue,AO06,AO,sesa,1365
blue,AO06,AO,sugc,40
blue,AO06,AO,swpo,109
blue,AO06,AO,tnut,3062
blue,AO06,AO,trof,171
blue,AO06,AO,vege,291.3333333333333
blue,AO09,AO,bana,92
blue,AO09,AO,ofib,93
blue,AO09,AO,ooil,1344
blue,AO09,AO,sesa,28
blue,AO09,AO,sugc,3
blue,AO09,AO,swpo,3
blue,AO09,AO,tnut,794
blue,AO09,AO,trof,61.5
blue,AO09,AO,vege,11
blue,AO10,AO,bana,686
blue,AO10,AO,ofib,4154.5
blue,AO10,AO,ooil,25565
blue,AO10,AO,sesa,11815
blue,AO10,AO,sugc,222
blue,AO10,AO,swpo,772
blue,AO10,AO,tnut,15403
blue,AO10,AO,trof,590.5
blue,AO10,AO,vege,1099
blue,AO13,AO,bana,390
blue,AO13,AO,ofib,1088
blue,AO13,AO,ooil,8951
blue,AO13,AO,sesa,1847
blue,AO13,AO,sugc,216
blue,AO13,AO,swpo,161
blue,AO13,AO,tnut,5353
blue,AO13,AO,trof,308.5
blue,AO13,AO,vege,505.3333333333333
blue,AO16,AO,bana,63
blue,AO16,AO,ofib,34
blue,AO16,AO,ooil,882
blue,AO16,AO,sesa,308
blue,AO16,AO,sugc,1
blue,AO16,AO,swpo,26
blue,AO16,AO,tnut,400
blue,AO16,AO,trof,55.5
blue,AO16,AO,vege,24.333333333333332
blue,AO19,AO,bana,524
blue,AO19,AO,ofib,2497.5
blue,AO19,AO,ooil,13409
blue,AO19,AO,sesa,6391
blue,AO19,AO,sugc,206
blue,AO19,AO,swpo,469
blue,AO19,AO,tnut,7989
blue,AO19,AO,trof,373.5
blue,AO19,AO,vege,794
blue,AO999,AO,bana,130
blue,AO999,AO,ofib,298.5
blue,AO999,AO,ooil,2175
blue,AO999,AO,rice,2046
blue,AO999,AO,sesa,786
blue,AO999,AO,sugc,163
blue,AO999,AO,swpo,58
blue,AO999,AO,tnut,1264
blue,AO999,AO,trof,114.5
blue,AO999,AO,vege,169.33333333333334
blue,AR01,AR,barl,1
blue,AR01,AR,bean,6
blue,AR01,AR,chic,2
blue,AR01,AR,lent,28
blue,AR01,AR,maiz,21
blue,AR01,AR,ocer,91
blue,AR01,AR,ofib,804.5
blue,AR01,AR,ooil,353
blue,AR01,AR,opul,1.3333333333333333
blue,AR01,AR,othr,540
blue,AR01,AR,pota,34
blue,AR01,AR,sorg,128
blue,AR01,AR,soyb,4
blue,AR01,AR,spis,721.6666666666666
blue,AR01,AR,sunf,22
blue,AR01,AR,swpo,64
blue,AR01,AR,temf,144.57142857142858
blue,AR01,AR,tnut,21
blue,AR01,AR,trof,113.66666666666667
blue,AR01,AR,vege,137.08333333333334
blue,AR01,AR,whea,5
blue,AR02,AR,bana,350
blue,AR02,AR,bean,60
blue,AR02,AR,cott,1378
blue,AR02,AR,lent,268
blue,AR02,AR,maiz,68
blue,AR02,AR,ocer,733.5
blue,AR02,AR,ofib,1950
blue,AR02,AR,ooil,984
blue,AR02,AR,opul,135.33333333333334
blue,AR02,AR,othr,838
blue,AR02,AR,pota,17
blue,AR02,AR,soyb,101
blue,AR02,AR,spis,2680.3333333333335
blue,AR02,AR,swpo,80
blue,AR02,AR,temf,320.57142857142856
blue,AR02,AR,tnut,1677.5
blue,AR02,AR,trof,301.4
blue,AR02,AR,vege,150.54545454545453
blue,AR02,AR,whea,257
blue,AR03,AR,bana,271
